region,hid,pid,age,sclfsato,nhood_mistrust,urban,female,hhtenure,hiqual3,worry_crime,cons,denom
9,3240,3412,53,6,2.5,1,1,1,1,0,1,1
9,3241,3413,23,6,3,1,0,1,1,0,1,1
9,3242,3414,91,,3,1,0,2,3,0,1,1
9,3243,3415,20,7,2.25,1,0,1,2,0,1,1
9,3244,3416,75,4,2.5,0,0,1,3,1,1,1
9,3245,3417,23,7,3.75,0,1,1,2,0,1,1
9,3246,3418,92,,2,0,0,3,3,0,1,1
9,3247,3419,40,6,2,0,1,3,2,1,1,1
9,3248,3420,74,7,2,0,1,1,2,1,1,1
9,3249,3421,56,5,2.25,0,0,1,2,0,1,1
9,3250,3422,16,7,1.25,0,0,1,2,0,1,1
9,3251,3423,75,6,2.25,0,1,1,3,0,1,1
9,3252,3424,81,,2,0,0,1,2,0,1,1
9,3253,3425,21,7,2.25,1,0,3,1,0,1,1
9,3254,3426,74,6,2,1,1,1,3,0,1,1
9,3255,3427,37,,2.5,1,1,2,1,0,1,1
9,3256,3428,20,6,3.5,1,1,2,2,1,1,1
9,3257,3429,16,6,2,1,1,1,3,1,1,1
9,3258,3430,66,1,2,0,0,1,2,1,1,1
9,3259,3431,42,6,2,1,1,2,2,0,1,1
9,3260,3432,17,,3.25,1,1,3,2,1,1,1
9,3261,3433,47,5,1.5,0,1,3,2,0,1,1
9,3262,3434,49,3,4.25,1,1,1,2,1,1,1
9,3263,3435,43,6,2,1,1,1,1,0,1,1
9,3264,3436,43,6,1.75,1,1,1,1,0,1,1
9,3265,3437,22,5,2.25,0,1,1,2,1,1,1
9,3266,3438,34,6,2.75,0,0,3,1,0,1,1
9,3267,3439,42,5,1.25,1,1,3,2,0,1,1
9,3268,3440,66,6,2.5,1,1,1,1,0,1,1
9,3269,3441,40,4,3.25,1,1,2,1,1,1,1
9,3270,3442,81,,3.75,1,1,1,3,0,1,1
9,3271,3443,80,6,1.25,0,1,1,2,0,1,1
9,3272,3444,41,6,2.25,0,1,1,2,0,1,1
9,3273,3445,80,,2,0,0,1,2,0,1,1
9,3274,3446,26,6,2,0,0,1,2,0,1,1
9,3275,3447,81,6,2,1,1,1,2,0,1,1
9,3276,3448,26,6,2,1,1,3,1,1,1,1
9,3277,3449,23,6,3.75,1,1,2,1,1,1,1
9,3278,3450,72,6,3,1,0,1,1,0,1,1
9,3279,3451,23,6,1.5,1,0,1,2,0,1,1
9,3280,3452,50,4,2,1,0,3,1,1,1,1
9,3281,3453,52,5,1,1,0,1,1,0,1,1
9,3282,3454,39,6,1.25,1,0,1,1,0,1,1
9,3283,3455,34,6,2.75,1,0,3,1,1,1,1
9,3284,3456,24,2,4,1,1,1,2,1,1,1
9,3285,3457,74,5,2.5,1,0,1,2,0,1,1
9,3286,3458,18,3,4.75,0,1,1,2,1,1,1
9,3287,3459,61,6,2.25,1,0,1,2,0,1,1
9,3288,3460,45,6,2.5,1,1,1,1,1,1,1
9,3289,3461,70,6,2.25,1,1,1,2,0,1,1
9,3290,3462,59,2,5,1,1,1,3,0,1,1
9,3290,3463,62,1,4.75,1,0,1,3,0,1,1
9,3291,3464,40,6,2,1,1,1,2,0,1,1
9,3292,3465,74,7,2,0,1,1,1,1,1,1
9,3293,3466,85,,2,0,1,1,1,0,1,1
9,3294,3467,60,7,2.666667,1,1,3,2,1,1,1
9,3295,3468,80,6,3.75,1,1,1,2,0,1,1
9,3296,3469,64,2,2,1,0,2,2,0,1,1
9,3297,3470,43,7,2,1,0,2,2,0,1,1
9,3298,3471,45,6,2.75,0,1,1,1,1,1,1
9,3299,3472,49,6,2,1,0,1,2,0,1,1
9,3300,3473,57,3,2.5,1,0,1,1,1,1,1
9,3301,3474,74,7,1.5,1,0,1,1,0,1,1
9,3302,3475,58,,2.25,1,1,1,1,0,1,1
9,3303,3476,67,7,2.5,0,1,1,2,0,1,1
9,3304,3477,88,5,2,0,0,1,3,1,1,1
9,3305,3478,51,5,2.5,1,0,1,1,0,1,1
9,3306,3479,42,6,1.5,1,0,1,2,0,1,1
9,3307,3480,33,6,3,1,0,1,3,0,1,1
9,3308,3481,80,6,2,1,1,1,3,0,1,1
9,3309,3482,24,3,2.25,1,1,1,2,1,1,1
9,3310,3483,42,4,3,1,0,1,2,1,1,1
9,3311,3484,32,6,2.5,1,1,2,1,0,1,1
9,3312,3485,47,6,3,0,1,1,2,1,1,1
9,3313,3486,54,5,2.25,1,1,1,2,0,1,1
9,3314,3487,26,4,3,1,1,3,1,1,1,1
9,3315,3488,51,6,1.75,0,1,1,1,0,1,1
9,3316,3489,20,6,2.5,0,1,2,1,0,1,1
9,3317,3490,43,4,2,0,1,1,1,0,1,1
9,3318,3491,51,6,2.25,1,0,1,2,0,1,1
9,3319,3492,47,2,2.25,0,0,1,1,0,1,1
9,3320,3493,52,5,3.25,0,1,3,2,0,1,1
9,3321,3494,64,4,3,0,1,1,2,1,1,1
9,3322,3495,66,7,1.75,0,1,1,1,0,1,1
9,3323,3496,28,5,3,0,0,3,2,0,1,1
9,3324,3497,73,4,3.5,0,1,1,1,1,1,1
9,3325,3498,87,,2.5,0,1,1,3,0,1,1
9,3326,3499,34,6,2,1,1,1,1,0,1,1
9,3327,3500,55,6,2.25,1,0,1,1,0,1,1
9,3328,3501,27,4,3.25,1,1,2,2,0,1,1
9,3329,3502,56,4,2.5,1,0,1,2,1,1,1
9,3330,3503,52,7,2,1,1,1,2,0,1,1
9,3331,3504,18,3,2.25,1,1,1,2,0,1,1
9,3331,3505,16,7,2.5,1,0,1,,0,1,1
9,3332,3506,59,,2.75,1,1,1,3,0,1,1
9,3333,3507,40,3,4.25,1,1,2,2,1,1,1
9,3334,3508,36,3,1.5,0,1,1,2,0,1,1
9,3335,3509,19,6,2.25,1,1,1,2,0,1,1
9,3336,3510,63,6,2,1,0,2,3,0,1,1
9,3337,3511,23,4,2.25,1,1,2,2,0,1,1
9,3338,3512,59,6,2.5,1,1,1,1,1,1,1
9,3339,3513,85,6,2,1,0,1,2,0,1,1
9,3340,3514,65,7,2.5,1,0,1,2,0,1,1
9,3341,3515,65,6,2,1,1,1,2,1,1,1
9,3342,3516,62,4,2.25,0,1,3,2,0,1,1
9,3343,3517,76,7,2.25,0,1,1,3,0,1,1
9,3344,3518,44,6,2,0,0,1,2,0,1,1
9,3345,3519,69,1,2,0,1,1,2,0,1,1
9,3346,3520,37,2,2.5,1,1,1,2,0,1,1
9,3347,3521,18,6,3,1,1,2,2,1,1,1
9,3348,3522,53,2,2.5,1,1,2,2,1,1,1
9,3349,3523,48,,2.75,1,0,3,2,0,1,1
9,3350,3524,22,6,4.5,1,0,1,2,1,1,1
9,3351,3525,20,6,2.5,1,0,3,1,0,1,1
9,3352,3526,63,6,3,1,0,1,2,1,1,1
9,3353,3527,31,6,2.25,1,1,1,1,0,1,1
10,3354,3528,33,5,2,0,1,1,1,0,1,1
10,3355,3529,59,6,2,0,1,1,3,0,1,1
10,3356,3530,32,6,1.25,1,1,1,2,1,1,1
10,3357,3531,32,2,2.75,1,0,3,1,0,1,1
10,3358,3532,37,6,4.75,1,1,3,1,1,1,1
10,3359,3533,52,2,2.25,1,1,1,2,1,1,1
10,3360,3534,55,5,3.75,1,1,1,2,1,1,1
10,3360,3535,22,7,2.5,1,1,1,2,0,1,1
10,3361,3536,54,6,2.5,1,0,1,1,0,1,1
10,3362,3537,59,2,2,0,1,1,2,0,1,1
10,3363,3538,32,5,4.25,1,0,1,2,1,1,1
10,3364,3539,46,3,4,0,1,1,2,0,1,1
10,3364,3540,18,2,4.25,0,0,1,2,0,1,1
10,3365,3541,16,6,2.5,1,0,1,2,0,1,1
10,3366,3542,29,4,2.5,1,1,1,,0,1,1
10,3367,3543,68,6,2.75,1,1,1,3,1,1,1
10,3368,3544,49,6,1.75,1,1,1,2,1,1,1
10,3369,3545,26,6,3.25,1,1,2,2,0,1,1
10,3370,3546,45,5,3.25,1,1,2,2,1,1,1
10,3371,3547,87,6,2.25,1,0,1,3,0,1,1
10,3372,3548,46,4,2.75,0,0,1,2,0,1,1
10,3373,3549,23,4,2,0,0,2,2,0,1,1
10,3374,3550,28,6,1.75,1,1,,1,0,1,1
10,3375,3551,83,3,3,0,1,1,2,1,1,1
10,3376,3552,72,7,1.5,0,0,1,3,0,1,1
10,3377,3553,35,5,2,1,0,1,2,0,1,1
10,3378,3554,67,3,2.75,1,0,1,2,1,1,1
10,3379,3555,73,6,2.5,1,0,1,1,1,1,1
10,3380,3556,58,6,3,1,0,1,3,1,1,1
10,3381,3557,48,6,3,1,1,1,2,1,1,1
10,3382,3558,52,6,2.5,1,0,1,2,0,1,1
10,3382,3559,45,6,3,1,1,1,2,0,1,1
10,3383,3560,44,5,2.75,1,0,1,,0,1,1
10,3384,3561,57,6,2,0,0,1,1,0,1,1
10,3384,3562,54,6,2,0,1,1,2,0,1,1
10,3385,3563,62,6,2.25,0,1,1,2,0,1,1
10,3386,3564,81,7,2,0,1,1,2,1,1,1
10,3387,3565,17,7,2.5,0,0,2,2,0,1,1
10,3388,3566,83,,3.25,1,1,1,3,1,1,1
10,3389,3567,34,5,3.25,1,0,1,2,1,1,1
10,3390,3568,59,6,2,0,0,1,2,1,1,1
10,3390,3569,59,6,2.75,0,1,1,1,0,1,1
10,3391,3570,74,6,2,0,1,1,3,0,1,1
10,3392,3571,52,4,2.25,0,1,1,2,1,1,1
10,3393,3572,45,6,2,0,0,1,2,0,1,1
10,3393,3573,78,6,2,0,0,1,1,0,1,1
10,3394,3574,30,,3,1,0,1,2,1,1,1
10,3395,3575,41,,2.75,1,0,2,2,0,1,1
10,3396,3576,27,6,2,1,1,3,1,1,1,1
10,3397,3577,60,4,2.25,1,1,2,3,0,1,1
10,3398,3578,71,7,3,1,0,2,3,1,1,1
10,3399,3579,83,6,1.75,0,1,3,2,1,1,1
10,3400,3580,36,,4.25,0,1,1,2,1,1,1
10,3401,3581,67,6,2.5,0,1,1,1,0,1,1
10,3402,3582,43,7,1.25,0,1,1,1,1,1,1
10,3403,3583,45,6,2.25,1,0,1,1,0,1,1
10,3404,3584,22,,2.5,0,1,1,,0,1,1
10,3405,3585,66,,2.5,1,0,1,,0,1,1
10,3405,3586,63,,2,1,1,1,,1,1,1
10,3406,3587,17,2,3.5,0,1,1,2,0,1,1
10,3407,3588,22,6,2.25,0,1,3,3,1,1,1
10,3408,3589,77,6,1,1,0,1,3,1,1,1
10,3409,3590,65,,2,1,0,1,,1,1,1
10,3410,3591,21,3,3.25,1,1,1,2,1,1,1
10,3411,3592,83,,2,0,1,1,,0,1,1
10,3412,3593,42,5,2.75,1,1,1,2,0,1,1
10,3413,3594,64,,2,0,1,2,3,0,1,1
10,3414,3595,28,6,2.25,0,1,1,2,0,1,1
10,3415,3596,43,4,3,1,1,1,2,1,1,1
10,3416,3597,45,7,2.5,1,1,1,1,0,1,1
10,3417,3598,26,5,2.25,1,1,3,1,0,1,1
10,3418,3599,72,,2,1,1,1,1,0,1,1
10,3419,3600,22,,2,1,0,1,2,0,1,1
10,3420,3601,16,6,2.25,0,1,1,2,0,1,1
10,3421,3602,41,6,2.75,0,1,2,2,1,1,1
10,3422,3603,88,6,2,1,1,2,3,0,1,1
10,3423,3604,79,,3.75,0,1,2,3,0,1,1
10,3424,3605,74,5,2,1,1,1,1,0,1,1
10,3425,3606,69,3,2.75,0,1,1,1,1,1,1
10,3426,3607,64,6,3,1,1,1,3,1,1,1
10,3427,3608,48,1,2.25,1,1,1,3,1,1,1
10,3428,3609,54,6,1,1,1,1,2,0,1,1
10,3429,3610,43,6,2.5,1,1,1,1,0,1,1
10,3430,3611,25,6,3,1,1,3,2,0,1,1
10,3431,3612,47,6,3,1,0,1,1,0,1,1
10,3432,3613,20,5,2,0,1,3,2,1,1,1
10,3432,3614,22,3,2,0,1,3,2,1,1,1
10,3433,3615,35,6,3.25,1,1,1,2,0,1,1
10,3434,3616,37,6,2.5,1,1,1,2,0,1,1
10,3435,3617,20,3,3.25,0,1,1,1,1,1,1
10,3436,3618,76,,2,0,1,1,1,0,1,1
10,3437,3619,27,6,2,1,1,1,2,0,1,1
10,3438,3620,26,6,3,0,0,1,2,0,1,1
10,3439,3621,63,6,2,1,0,1,3,1,1,1
10,3440,3622,72,2,2,1,0,1,2,0,1,1
10,3441,3623,22,6,2,1,1,1,1,0,1,1
10,3442,3624,54,4,2,1,0,1,2,1,1,1
10,3443,3625,66,5,2.5,0,0,1,3,0,1,1
10,3444,3626,43,6,2.75,0,1,2,1,0,1,1
10,3445,3627,37,6,1.75,0,1,1,2,1,1,1
10,3446,3628,51,4,3,1,0,3,1,0,1,1
10,3447,3629,21,,2.25,1,1,1,1,1,1,1
10,3448,3630,72,,1.5,0,1,1,1,0,1,1
10,3449,3631,49,3,2,0,1,1,2,1,1,1
10,3450,3632,39,6,2.25,0,1,3,2,1,1,1
10,3451,3633,18,5,2,0,0,1,2,0,1,1
10,3452,3634,54,,2.75,0,0,2,3,1,1,1
10,3453,3635,47,2,2,0,1,1,2,1,1,1
10,3454,3636,21,6,3.75,1,0,3,2,1,1,1
10,3455,3637,20,7,3.5,1,1,1,2,0,1,1
10,3456,3638,27,6,1.75,0,1,1,1,1,1,1
10,3457,3639,57,6,2,1,0,1,2,0,1,1
10,3458,3640,52,4,2,1,1,2,3,1,1,1
10,3459,3641,39,4,2.25,0,1,2,2,0,1,1
10,3460,3642,44,1,3.5,1,0,1,2,1,1,1
10,3461,3643,80,6,2,0,1,1,2,0,1,1
10,3462,3644,84,6,2.25,0,0,1,1,0,1,1
10,3463,3645,51,6,2,1,0,1,2,0,1,1
10,3464,3646,55,,2,0,1,1,2,1,1,1
10,3465,3647,64,6,1.75,1,1,1,2,0,1,1
10,3466,3648,66,,1,0,1,1,,0,1,1
10,3467,3649,50,6,1.25,1,0,1,1,0,1,1
10,3467,3650,19,2,2.25,1,1,1,2,0,1,1
10,3468,3651,68,4,1.75,0,0,3,3,0,1,1
10,3468,3652,67,7,2,0,1,3,3,0,1,1
10,3469,3653,81,5,2.5,0,1,1,2,0,1,1
10,3470,3654,45,5,3,0,0,2,2,0,1,1
10,3471,3655,66,,2,0,1,1,2,0,1,1
10,3472,3656,37,6,2,0,0,1,2,1,1,1
10,3473,3657,82,,1.25,0,0,1,2,0,1,1
10,3474,3658,66,7,2.75,1,1,1,2,0,1,1
10,3475,3659,67,5,3.25,1,0,1,3,0,1,1
10,3476,3660,34,,2.5,1,1,1,1,1,1,1
10,3477,3661,46,7,2.25,1,1,1,1,1,1,1
10,3478,3662,51,3,4,1,1,2,2,1,1,1
10,3479,3663,52,5,2.75,1,0,1,2,0,1,1
10,3480,3664,86,6,2.5,1,1,1,2,0,1,1
10,3480,3665,89,7,2.25,1,0,1,2,0,1,1
10,3481,3666,19,2,2,1,1,1,2,0,1,1
10,3482,3667,88,,3.25,1,0,1,3,0,1,1
10,3483,3668,50,2,2,1,0,1,2,0,1,1
10,3483,3669,23,6,3.5,1,0,1,1,0,1,1
10,3484,3670,17,6,1.75,1,1,1,2,0,1,1
10,3485,3671,70,6,1.25,1,1,1,1,1,1,1
10,3486,3672,89,5,2.25,1,0,1,2,0,1,1
10,3487,3673,33,5,2.25,1,0,1,1,0,1,1
10,3488,3674,16,7,2,1,0,1,3,0,1,1
10,3489,3675,16,6,3.25,1,1,1,2,0,1,1
10,3490,3676,20,4,3,1,0,1,2,0,1,1
10,3491,3677,58,1,2.25,1,1,1,2,0,1,1
10,3492,3678,62,6,2,1,1,1,2,0,1,1
10,3493,3679,61,6,3.5,1,1,1,1,1,1,1
10,3494,3680,71,6,2.25,1,0,1,2,0,1,1
10,3495,3681,34,6,2,1,0,1,1,1,1,1
10,3496,3682,30,6,2,1,1,1,2,0,1,1
10,3497,3683,21,6,2.75,1,1,3,1,0,1,1
10,3498,3684,60,1,3.25,0,0,1,2,0,1,1
10,3499,3685,18,5,2.5,1,1,3,2,0,1,1
10,3500,3686,50,3,4.25,0,1,1,3,0,1,1
10,3501,3687,18,6,2.5,0,1,1,2,0,1,1
10,3502,3688,35,6,3.25,1,0,2,2,1,1,1
10,3503,3689,73,5,1.25,1,1,1,2,0,1,1
10,3504,3690,77,,1.5,0,0,1,2,0,1,1
10,3505,3691,27,3,1.75,0,1,3,1,0,1,1
10,3506,3692,70,6,2,1,0,1,1,0,1,1
10,3507,3693,29,6,2,0,1,1,2,0,1,1
10,3508,3694,79,6,2,1,1,1,2,0,1,1
10,3509,3695,71,4,2.25,1,1,1,3,1,1,1
10,3510,3696,68,3,2,1,0,1,2,0,1,1
10,3511,3697,62,7,2.5,0,1,1,2,0,1,1
10,3512,3698,79,5,2.5,1,1,3,3,0,1,1
10,3513,3699,56,6,2.25,1,0,1,2,0,1,1
10,3514,3700,33,2,2,1,1,3,1,0,1,1
10,3515,3701,76,3,2,1,1,1,2,1,1,1
10,3516,3702,66,5,2,1,0,1,2,0,1,1
10,3517,3703,62,3,2,1,1,1,2,1,1,1
10,3518,3704,17,6,2.25,1,0,1,2,0,1,1
10,3519,3705,48,3,2.75,0,1,1,1,1,1,1
10,3520,3706,19,2,3,1,0,2,2,1,1,1
10,3521,3707,50,6,3,1,0,2,2,1,1,1
10,3522,3708,32,,3.5,0,1,1,,0,1,1
10,3523,3709,84,6,1,1,0,1,2,0,1,1
10,3524,3710,48,3,3.75,0,0,3,3,0,1,1
10,3524,3711,49,5,3.75,0,1,3,3,0,1,1
10,3525,3712,16,6,3.25,1,1,2,2,1,1,1
10,3526,3713,67,7,2,1,0,1,2,0,1,1
10,3527,3714,55,4,2,1,0,1,2,0,1,1
10,3527,3715,52,7,2,1,1,1,2,1,1,1
10,3528,3716,80,2,2.75,1,1,1,2,0,1,1
10,3529,3717,37,2,1,1,1,1,1,1,1,1
10,3530,3718,74,3,3.25,1,0,2,3,1,1,1
10,3531,3719,54,,2,1,1,1,,1,1,1
10,3532,3720,33,6,2.5,1,1,1,2,1,1,1
10,3533,3721,18,7,1.5,1,0,1,1,0,1,1
10,3534,3722,27,5,2,1,0,1,1,0,1,1
10,3535,3723,33,6,2.5,1,1,1,1,1,1,1
10,3536,3724,76,6,2.25,1,0,1,3,1,1,1
10,3537,3725,56,,2,1,1,2,2,0,1,1
10,3538,3726,73,4,3.75,0,1,1,3,1,1,1
10,3539,3727,79,6,1.75,0,1,1,3,0,1,1
10,3540,3728,41,5,3,1,1,2,2,0,1,1
10,3541,3729,46,1,2.25,1,1,1,,0,1,1
10,3541,3730,16,4,2,1,0,1,2,0,1,1
10,3542,3731,66,2,2,0,1,1,2,0,1,1
10,3543,3732,78,4,2.5,0,1,1,1,0,1,1
10,3544,3733,31,5,2.25,0,0,3,2,0,1,1
10,3545,3734,68,2,2.75,0,0,2,3,0,1,1
10,3546,3735,26,6,2.5,0,0,1,2,1,1,1
10,3547,3736,83,7,2.25,0,0,1,3,0,1,1
10,3548,3737,40,2,2.75,1,1,1,1,0,1,1
10,3549,3738,76,,2,0,0,1,3,0,1,1
10,3550,3739,59,6,2.5,0,0,1,1,1,1,1
10,3551,3740,43,5,2.75,0,0,1,2,1,1,1
10,3552,3741,26,6,1.75,1,0,2,3,0,1,1
10,3553,3742,51,2,2,1,0,1,3,0,1,1
10,3554,3743,69,1,2.25,0,0,1,3,1,1,1
10,3555,3744,34,5,3.75,0,0,2,2,0,1,1
10,3556,3745,59,6,2.5,1,0,1,1,0,1,1
10,3557,3746,87,5,2,0,0,1,2,0,1,1
10,3558,3747,47,6,2.5,1,1,1,2,1,1,1
10,3559,3748,57,3,2,0,0,2,2,0,1,1
10,3560,3749,64,,4,1,1,2,2,1,1,1
10,3560,3750,65,,3.75,1,0,2,2,0,1,1
10,3561,3751,45,,2.25,1,0,3,3,0,1,1
10,3561,3752,57,,2,1,0,3,3,0,1,1
10,3562,3753,71,4,2.5,0,0,1,2,1,1,1
10,3563,3754,45,6,2.25,0,1,1,1,1,1,1
10,3563,3755,46,6,1.5,0,0,1,1,0,1,1
10,3564,3756,30,2,2.5,1,1,1,1,0,1,1
10,3565,3757,64,2,2.75,1,1,1,1,0,1,1
10,3566,3758,52,6,2.25,1,0,1,1,0,1,1
10,3567,3759,64,6,2.75,0,0,1,2,0,1,1
10,3568,3760,59,1,3,1,1,1,2,1,1,1
10,3569,3761,41,5,2,1,0,1,2,0,1,1
10,3570,3762,58,3,2.25,0,0,1,1,0,1,1
10,3571,3763,48,4,2,1,1,1,2,1,1,1
10,3571,3764,54,7,2,1,0,1,3,0,1,1
10,3572,3765,71,7,2,0,1,1,2,0,1,1
10,3573,3766,17,6,2.5,0,1,1,2,1,1,1
10,3574,3767,74,6,1.5,0,0,1,3,0,1,1
10,3575,3768,22,6,1.25,1,1,1,2,1,1,1
10,3576,3769,28,5,3.75,1,0,1,,0,1,1
10,3577,3770,20,4,3,1,1,2,2,0,1,1
10,3578,3771,46,7,2,1,0,1,2,0,1,1
10,3579,3772,61,7,2.25,0,0,1,2,1,1,1
10,3580,3773,77,5,2.25,1,1,1,3,1,1,1
10,3581,3774,49,4,2,1,0,1,2,0,1,1
10,3582,3775,18,7,2,0,1,1,2,0,1,1
10,3583,3776,79,6,2,0,0,1,2,0,1,1
10,3584,3777,65,,2.5,1,0,1,2,1,1,1
10,3585,3778,52,5,2.75,0,1,1,1,0,1,1
10,3586,3779,25,6,2.25,1,0,3,2,0,1,1
10,3587,3780,45,4,2,0,1,1,2,0,1,1
10,3588,3781,92,,2.5,1,0,1,,0,1,1
10,3589,3782,27,,2.5,1,1,2,2,0,1,1
10,3590,3783,83,5,2.75,0,0,3,1,0,1,1
10,3591,3784,82,,1.75,1,1,1,3,0,1,1
10,3592,3785,19,6,3,0,1,1,2,0,1,1
10,3593,3786,62,,1,0,0,1,,0,1,1
10,3594,3787,61,,2.5,1,1,1,2,1,1,1
10,3595,3788,37,3,1.75,1,1,1,2,0,1,1
10,3596,3789,31,6,2,1,0,1,2,0,1,1
10,3597,3790,38,5,2.5,1,1,1,2,0,1,1
10,3598,3791,39,7,3.25,1,0,1,2,0,1,1
10,3599,3792,61,4,2.25,0,1,1,2,0,1,1
10,3600,3793,36,6,2,1,1,1,1,0,1,1
10,3601,3794,80,,1.25,0,1,1,3,0,1,1
10,3602,3795,56,,1,0,1,2,3,0,1,1
10,3603,3796,76,5,2.5,0,0,2,2,0,1,1
10,3604,3797,76,,2.5,0,0,1,2,0,1,1
10,3605,3798,81,,1.75,0,1,1,3,0,1,1
10,3606,3799,44,6,3,1,0,1,1,0,1,1
10,3607,3800,32,,3,0,0,1,1,1,1,1
10,3608,3801,60,6,2,0,1,1,1,0,1,1
10,3609,3802,55,7,1.75,1,0,2,2,1,1,1
10,3610,3803,54,4,2.25,1,1,1,2,0,1,1
10,3611,3804,30,4,2.5,1,1,1,2,1,1,1
10,3612,3805,31,5,1.5,1,0,3,2,1,1,1
10,3613,3806,60,6,2,1,0,1,1,0,1,1
10,3614,3807,16,6,2.25,1,0,2,2,0,1,1
10,3615,3808,20,6,3.75,1,0,1,2,0,1,1
10,3616,3809,45,5,2.75,1,0,1,1,0,1,1
10,3617,3810,74,6,2.25,1,1,1,1,1,1,1
10,3618,3811,49,,1.75,1,1,2,2,0,1,1
10,3619,3812,29,5,2.25,0,1,1,1,0,1,1
10,3620,3813,44,3,4,1,0,3,2,0,1,1
10,3621,3814,69,4,2.5,1,0,1,2,0,1,1
10,3622,3815,24,6,3,1,1,1,1,0,1,1
10,3623,3816,17,7,3.5,1,1,2,,0,1,1
10,3624,3817,51,7,2,1,0,1,1,0,1,1
10,3625,3818,69,5,2.75,1,0,1,3,0,1,1
10,3626,3819,59,6,2,1,1,1,2,0,1,1
10,3627,3820,75,3,3,1,0,1,2,1,1,1
10,3628,3821,56,4,3,1,1,2,2,0,1,1
10,3629,3822,38,3,3,0,1,1,1,1,1,1
10,3630,3823,75,6,3.5,0,0,1,2,1,1,1
10,3631,3824,87,5,1.25,0,1,1,3,0,1,1
10,3632,3825,50,6,2,0,1,1,3,0,1,1
10,3633,3826,42,4,3,1,0,2,2,0,1,1
10,3634,3827,66,7,2,1,1,1,1,0,1,1
10,3635,3828,51,6,2.25,1,0,1,1,1,1,1
10,3635,3829,23,5,2.25,1,1,1,1,1,1,1
10,3636,3830,79,,2,1,1,1,3,0,1,1
10,3637,3831,42,4,1.5,1,0,1,1,1,1,1
10,3638,3832,80,6,2.75,0,1,1,3,0,1,1
10,3639,3833,47,6,2,0,0,1,2,0,1,1
10,3640,3834,43,6,2,1,1,1,1,0,1,1
10,3641,3835,41,6,1.25,0,0,1,2,0,1,1
10,3642,3836,20,2,2,1,1,1,2,0,1,1
10,3643,3837,28,6,2.25,0,1,2,1,0,1,1
10,3644,3838,59,6,3,0,1,1,2,0,1,1
10,3645,3839,44,5,2,1,0,1,2,1,1,1
10,3646,3840,39,6,2.5,1,0,1,1,1,1,1
10,3647,3841,35,6,1.75,0,0,1,1,1,1,1
10,3648,3842,56,5,1.75,1,1,1,1,1,1,1
10,3649,3843,64,3,2.75,0,0,1,2,0,1,1
10,3650,3844,36,2,2.25,0,0,3,2,1,1,1
10,3651,3845,49,6,2.75,1,0,3,2,0,1,1
10,3652,3846,32,5,3,1,1,1,2,1,1,1
10,3653,3847,34,1,3.75,1,1,2,2,0,1,1
10,3654,3848,47,6,4,1,0,1,3,1,1,1
10,3655,3849,46,4,3.5,0,1,3,1,1,1,1
10,3656,3850,70,3,2.5,0,0,1,1,1,1,1
10,3657,3851,52,2,1.75,1,1,1,2,0,1,1
10,3658,3852,34,5,1.5,1,1,2,2,1,1,1
10,3659,3853,37,5,2.5,1,1,1,1,0,1,1
10,3660,3854,38,5,2,0,1,1,1,0,1,1
10,3661,3855,40,,2.75,1,1,3,2,1,1,1
10,3662,3856,20,6,1.75,1,1,1,2,0,1,1
10,3663,3857,75,,3,1,0,1,2,0,1,1
10,3664,3858,53,6,3.25,1,0,1,2,0,1,1
10,3665,3859,40,5,3.25,1,0,2,1,0,1,1
10,3666,3860,36,7,2.5,1,0,1,1,0,1,1
10,3667,3861,64,7,2.5,0,0,1,1,1,1,1
10,3668,3862,59,5,2.75,1,1,1,1,1,1,1
10,3669,3863,52,,2.5,1,0,1,2,0,1,1
10,3670,3864,63,,2,1,1,1,2,0,1,1
10,3671,3865,33,6,3.75,1,1,1,2,1,1,1
10,3672,3866,70,7,1.25,1,0,2,3,1,1,1
10,3673,3867,17,2,2.25,0,0,1,,0,1,1
10,3674,3868,59,6,2.75,1,0,1,2,0,1,1
10,3675,3869,70,6,1.75,0,0,1,3,0,1,1
10,3676,3870,17,4,2.5,0,1,1,,0,1,1
10,3677,3871,75,7,1.75,1,1,1,3,0,1,1
10,3678,3872,70,3,2,1,1,1,2,0,1,1
10,3679,3873,51,,1.5,1,1,1,3,0,1,1
10,3680,3874,70,2,2,0,0,1,2,0,1,1
10,3681,3875,51,6,2.5,0,0,1,2,1,1,1
10,3682,3876,68,4,1,0,0,1,2,0,1,1
10,3683,3877,42,1,2.5,1,1,1,1,1,1,1
10,3684,3878,67,6,2.5,1,0,1,2,1,1,1
10,3685,3879,44,3,2,1,0,1,2,0,1,1
10,3686,3880,53,5,1.75,1,1,1,2,1,1,1
11,3687,3881,50,6,2.5,1,0,1,2,0,1,1
11,3688,3882,74,7,1.75,1,0,1,1,0,1,1
11,3689,3883,42,7,1.75,1,1,1,2,0,1,1
11,3690,3884,51,4,1.5,0,1,2,2,0,1,1
11,3691,3885,48,6,2.25,1,1,1,1,1,1,1
11,3691,3886,50,2,2.25,1,0,1,1,1,1,1
11,3692,3887,62,4,2,1,1,2,3,0,1,1
11,3693,3888,64,6,3,1,0,1,1,0,1,1
11,3694,3889,52,6,2.25,1,1,1,2,0,1,1
11,3695,3890,77,,1.25,1,1,1,3,1,1,1
